,Unnamed: 0,region_1,date,retail_recreation,grocery_pharmacy,parks,transit,workplaces,residential,s_d_score
269,17169,Manitoba,2020-04-22,42.5287356321839,51.92307692307693,31.517509727626464,19.047619047619047,40.44943820224719,60.0,47.31669830843979
270,17170,Manitoba,2020-04-23,44.82758620689655,57.692307692307686,38.52140077821012,19.047619047619047,41.573033707865164,57.14285714285714,52.74279382416923
271,17171,Manitoba,2020-04-24,41.37931034482758,50.96153846153847,26.459143968871597,20.238095238095237,40.44943820224719,60.0,45.208027194504744
272,17172,Manitoba,2020-04-25,33.33333333333333,43.26923076923077,12.062256809338525,23.809523809523807,57.30337078651685,42.857142857142854,40.12968493031438
273,17173,Manitoba,2020-04-26,35.632183908045974,39.42307692307692,28.793774319066152,21.428571428571427,53.93258426966292,31.428571428571427,43.496137401768095
274,17174,Manitoba,2020-04-27,47.126436781609186,50.96153846153847,36.96498054474709,20.238095238095237,41.573033707865164,54.28571428571429,50.33345534703272
275,17175,Manitoba,2020-04-28,44.82758620689655,55.769230769230774,19.844357976653697,21.428571428571427,40.44943820224719,42.857142857142854,45.92619735401776
276,17176,Manitoba,2020-04-29,50.574712643678154,58.65384615384615,40.07782101167315,25.0,41.573033707865164,54.28571428571429,56.15840097671144
277,17177,Manitoba,2020-04-30,51.724137931034484,61.53846153846154,42.41245136186771,22.61904761904762,42.69662921348314,54.28571428571429,58.14159300206738
278,17178,Manitoba,2020-05-01,43.67816091954022,50.96153846153847,14.785992217898835,17.857142857142858,41.573033707865164,62.857142857142854,41.62202646416792
279,17179,Manitoba,2020-05-02,37.93103448275861,47.11538461538461,14.396887159533076,27.380952380952383,59.5505617977528,40.0,44.734883935363854
280,17180,Manitoba,2020-05-03,41.37931034482758,45.1923076923077,30.350194552529185,23.809523809523807,58.42696629213482,28.57142857142857,49.15972185377153
281,17181,Manitoba,2020-05-04,54.022988505747115,51.92307692307693,32.295719844357976,21.428571428571427,44.9438202247191,51.42857142857144,51.77952039293686
282,17182,Manitoba,2020-05-05,55.172413793103445,60.57692307692308,43.57976653696499,27.380952380952383,44.9438202247191,51.42857142857144,60.42431018461226
283,17183,Manitoba,2020-05-06,56.32183908045977,58.65384615384615,40.85603112840467,26.190476190476193,44.9438202247191,51.42857142857144,58.78402725111719
284,17184,Manitoba,2020-05-07,57.471264367816076,64.42307692307693,33.85214007782101,21.428571428571427,46.067415730337075,54.28571428571429,58.3041867517479
285,17185,Manitoba,2020-05-08,54.022988505747115,60.57692307692308,31.128404669260707,23.809523809523807,44.9438202247191,54.28571428571429,55.27546824511654
286,17186,Manitoba,2020-05-09,52.87356321839079,63.46153846153847,27.237354085603116,33.33333333333333,66.29213483146067,34.285714285714285,61.733546160174015
287,17187,Manitoba,2020-05-10,55.172413793103445,56.730769230769226,31.906614785992222,26.190476190476193,65.1685393258427,22.857142857142858,59.50258194784575
288,17188,Manitoba,2020-05-11,55.172413793103445,53.84615384615385,33.85214007782101,23.809523809523807,46.067415730337075,51.42857142857144,54.06250083163305
289,17189,Manitoba,2020-05-12,56.32183908045977,60.57692307692308,51.75097276264592,28.57142857142857,47.19101123595505,48.57142857142856,64.19492243430676
290,17190,Manitoba,2020-05-13,52.87356321839079,56.730769230769226,15.564202334630354,19.047619047619047,46.067415730337075,54.28571428571429,47.592520744876595
291,17191,Manitoba,2020-05-14,58.620689655172406,67.3076923076923,28.404669260700395,22.61904761904762,47.19101123595505,51.42857142857144,58.38284018529129
292,17192,Manitoba,2020-05-15,59.77011494252873,66.34615384615385,54.86381322957199,27.380952380952383,43.82022471910112,45.714285714285715,67.29374584568856
293,17193,Manitoba,2020-05-16,54.022988505747115,58.65384615384615,66.147859922179,34.523809523809526,65.1685393258427,22.857142857142858,73.1236101681287
294,17194,Manitoba,2020-05-17,60.91954022988505,60.57692307692308,97.66536964980546,33.33333333333333,62.92134831460674,14.285714285714285,85.29650604232197
295,17195,Manitoba,2020-05-18,43.67816091954022,35.57692307692307,100.0,9.523809523809524,5.617977528089886,60.0,54.040399410717534
296,17196,Manitoba,2020-05-19,66.66666666666666,72.11538461538461,58.36575875486382,30.952380952380953,47.19101123595505,42.857142857142854,73.84886964334979
297,17197,Manitoba,2020-05-20,74.7126436781609,75.00000000000001,57.97665369649805,33.33333333333333,48.31460674157303,42.857142857142854,77.46509696402237
298,17198,Manitoba,2020-05-21,72.41379310344827,74.03846153846155,54.08560311284047,30.952380952380953,48.31460674157303,45.714285714285715,74.77488793095898
299,17199,Manitoba,2020-05-22,65.51724137931035,66.34615384615385,53.696498054474716,30.952380952380953,49.43820224719101,42.857142857142854,70.26457472688593
300,17200,Manitoba,2020-05-23,60.91954022988505,61.53846153846154,56.809338521400775,41.66666666666667,74.15730337078651,22.857142857142858,76.25730628849725
301,17201,Manitoba,2020-05-24,58.620689655172406,54.807692307692314,50.19455252918288,33.33333333333333,67.41573033707866,20.0,67.61759702394878
302,17202,Manitoba,2020-05-25,72.41379310344827,64.42307692307693,59.922178988326856,33.33333333333333,49.43820224719101,40.0,73.6693709318418
303,17203,New Brunswick,2020-02-15,71.9298245614035,67.28971962616822,17.192982456140353,89.32038834951456,86.95652173913044,12.82051282051282,72.17076290229683
304,17204,New Brunswick,2020-02-16,100.0,94.39252336448598,64.21052631578948,93.20388349514563,95.65217391304347,0.0,99.15504422386499
305,17205,New Brunswick,2020-02-17,43.859649122807014,27.10280373831776,50.877192982456144,55.33980582524271,20.652173913043473,46.15384615384615,43.128049186086976
306,17206,New Brunswick,2020-02-18,76.3157894736842,85.04672897196261,17.54385964912281,77.66990291262135,91.30434782608694,10.256410256410257,77.01768589680749
307,17207,New Brunswick,2020-02-19,71.05263157894737,69.1588785046729,18.947368421052634,84.46601941747572,89.13043478260869,12.82051282051282,72.40877751463964
308,17208,New Brunswick,2020-02-20,78.07017543859648,74.76635514018692,17.54385964912281,80.58252427184466,90.21739130434781,12.82051282051282,74.80388298209567
309,17209,New Brunswick,2020-02-21,75.43859649122805,70.09345794392523,15.789473684210527,80.58252427184466,90.21739130434781,12.82051282051282,72.47046955740198
310,17210,New Brunswick,2020-02-22,77.19298245614034,73.83177570093457,26.666666666666668,90.29126213592232,90.21739130434781,10.256410256410257,78.14295335411458
311,17211,New Brunswick,2020-02-23,99.12280701754386,85.98130841121495,70.5263157894737,100.0,100.0,0.0,100.0
312,17212,New Brunswick,2020-02-24,77.19298245614034,71.96261682242991,24.912280701754387,81.55339805825243,92.3913043478261,10.256410256410257,76.0178018054947
313,17213,New Brunswick,2020-02-25,77.19298245614034,75.70093457943925,23.157894736842106,85.43689320388349,92.3913043478261,10.256410256410257,77.4129181701067
314,17214,New Brunswick,2020-02-26,81.57894736842107,83.17757009345794,25.6140350877193,90.29126213592232,91.30434782608694,7.692307692307689,81.79740812339367
315,17215,New Brunswick,2020-02-27,53.50877192982456,64.48598130841123,8.421052631578952,59.223300970873794,72.82608695652173,38.46153846153847,57.04363266572277
316,17216,New Brunswick,2020-02-28,71.9298245614035,69.1588785046729,15.789473684210527,86.40776699029125,84.78260869565216,17.94871794871795,71.45640921096522
317,17217,New Brunswick,2020-02-29,74.56140350877193,72.89719626168225,23.85964912280702,100.0,91.30434782608694,7.692307692307689,78.63162471759955
318,17218,New Brunswick,2020-03-01,86.8421052631579,82.2429906542056,41.05263157894737,95.14563106796116,96.7391304347826,5.128205128205126,88.06714242018548
319,17219,New Brunswick,2020-03-02,79.82456140350878,71.96261682242991,27.017543859649123,79.6116504854369,71.73913043478261,15.384615384615383,72.89303415333103
320,17220,New Brunswick,2020-03-03,80.7017543859649,72.89719626168225,25.964912280701753,78.64077669902912,72.82608695652173,15.384615384615383,73.152306809021
321,17221,New Brunswick,2020-03-04,75.43859649122805,68.22429906542055,14.736842105263163,76.69902912621359,70.65217391304347,20.512820512820515,67.35039382841079
322,17222,New Brunswick,2020-03-05,81.57894736842107,73.83177570093457,23.157894736842106,77.66990291262135,71.73913043478261,17.94871794871795,72.6176821006468
323,17223,New Brunswick,2020-03-06,77.19298245614034,70.09345794392523,23.85964912280702,79.6116504854369,71.73913043478261,17.94871794871795,71.05197484348493
324,17224,New Brunswick,2020-03-07,74.56140350877193,67.28971962616822,15.087719298245617,86.40776699029125,88.04347826086956,10.256410256410257,71.97411569320792
325,17225,New Brunswick,2020-03-08,96.49122807017544,86.91588785046729,54.03508771929825,95.14563106796116,96.7391304347826,2.564102564102563,94.50403697868482
326,17226,New Brunswick,2020-03-09,76.3157894736842,73.83177570093457,18.947368421052634,78.64077669902912,91.30434782608694,12.82051282051282,74.29107603405481
327,17227,New Brunswick,2020-03-10,64.03508771929825,65.42056074766356,16.842105263157897,69.90291262135922,79.34782608695652,25.64102564102564,64.76849736651045
328,17228,New Brunswick,2020-03-11,78.07017543859648,76.63551401869158,21.05263157894737,78.64077669902912,90.21739130434781,12.82051282051282,75.76311134091878
329,17229,New Brunswick,2020-03-12,84.21052631578948,92.5233644859813,27.368421052631582,79.6116504854369,90.21739130434781,10.256410256410257,83.3091527807491
330,17230,New Brunswick,2020-03-13,67.54385964912281,100.0,10.877192982456144,66.99029126213591,84.78260869565216,25.64102564102564,74.64164745214276
331,17231,New Brunswick,2020-03-14,62.28070175438596,85.04672897196261,14.385964912280706,73.78640776699028,86.95652173913044,20.512820512820515,71.57679430121716
332,17232,New Brunswick,2020-03-15,76.3157894736842,90.65420560747664,54.03508771929825,78.64077669902912,91.30434782608694,12.82051282051282,86.91057610848118
333,17233,New Brunswick,2020-03-16,69.2982456140351,89.7196261682243,21.05263157894737,61.16504854368932,67.39130434782608,30.76923076923077,70.05357204614914
334,17234,New Brunswick,2020-03-17,50.877192982456144,79.4392523364486,16.842105263157897,53.398058252427184,53.2608695652174,41.02564102564103,57.89317945920571
335,17235,New Brunswick,2020-03-18,46.49122807017543,72.89719626168225,26.31578947368421,49.51456310679612,46.7391304347826,46.15384615384615,55.190509690401434
336,17236,New Brunswick,2020-03-19,47.36842105263157,78.50467289719626,26.31578947368421,45.631067961165044,43.47826086956522,51.28205128205128,55.68103061655495
337,17237,New Brunswick,2020-03-20,32.45614035087719,60.74766355140188,9.12280701754386,35.922330097087375,38.04347826086956,64.1025641025641,40.557162570802426
338,17238,New Brunswick,2020-03-21,26.315789473684205,48.598130841121495,21.75438596491228,41.74757281553398,51.086956521739125,43.58974358974359,41.964568889617155
339,17239,New Brunswick,2020-03-22,33.33333333333333,53.27102803738318,38.59649122807018,40.77669902912621,56.52173913043478,28.205128205128204,49.48767497292978
340,17240,New Brunswick,2020-03-23,33.33333333333333,49.532710280373834,20.35087719298246,28.155339805825236,34.78260869565217,56.41025641025641,38.004469393790494
341,17241,New Brunswick,2020-03-24,27.192982456140346,46.728971962616825,9.473684210526319,26.21359223300971,30.43478260869565,64.1025641025641,32.21128327600643
342,17242,New Brunswick,2020-03-25,32.45614035087719,54.20560747663551,25.26315789473685,30.097087378640776,31.521739130434774,58.97435897435898,39.98489092514556
343,17243,New Brunswick,2020-03-26,31.57894736842105,55.140186915887845,17.54385964912281,26.21359223300971,30.43478260869565,64.1025641025641,37.42221996450121
344,17244,New Brunswick,2020-03-27,28.947368421052627,53.27102803738318,8.421052631578952,20.388349514563107,30.43478260869565,71.79487179487181,33.187075838576455
345,17245,New Brunswick,2020-03-28,27.192982456140346,45.79439252336449,29.122807017543863,38.83495145631068,46.7391304347826,43.58974358974359,41.65562991450697
